Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_search_19.sl,true,81,(ite (and (<= var21; var12;) (<= var11; var21;)) 11(ite (> (* 0 var4;) (- var20; var21;)) 20(ite (and (<= (* 0 (+ (* 3 var3;) (ite false var5; var18;))) (- var12; var21;)) (<= var10; var21;)) (+ 1 9)(ite (and (<= (* 1 var21;) (ite false var4; var10;)) (>= var21; var9;)) 9(ite (and (> var21; (ite false (ite (< (+ (+ var15; var16;) var4;) (ite false var9; var8;)) (+ (* 0 (ite (< (ite true var21; var12;) (+ var4; var4;)) (ite (< 0 var20;) (- var20; var16;) (+ var16; var10;)) (+ (* 15 var4;) (* 1 var11;)))) (+ var9; var17;)) (+ (+ var14; var18;) (* 1 var13;))) var8;)) (<= (ite true var21; var12;) (ite false var2; var9;))) 8(ite (and (<= (ite true var21; var10;) var12;) (not (or (>= var7; var21;) (> var11; var18;)))) 7(ite (and (> var21; (* 1 var11;)) (> var13; var21;)) 12(ite (> var21; var19;) 19(ite (and (> var21; var7;) (and (and (>= var21; var15;) (>= var16; var21;)) (not (and (>= (- var12; var16;) (ite (< -1 var16;) var21; (- var20; var18;))) (> var21; (- var21; var21;)))))) 15(ite (and (<= (* 0 (ite true var18; var15;)) (+ (+ (* -1 var3;) (* -1 var20;)) (+ var21; var20;))) (< var21; var4;)) 3(ite (and (< var21; var3;) (<= (ite true var2; 4) (ite true var21; var12;))) 2(ite (and (and (<= var13; var17;) (or true true)) (and (not false) (< var21; var1;))) (- 1 1)(ite (and (not (> var17; var21;)) (or (<= (- var17; (- var9; (* -7 (- var17; var18;)))) (- var7; var9;)) (> (- (- var17; var18;) (- var17; var18;)) (- var21; var18;)))) 17(ite (and (< var1; var2;) (and (>= var17; var21;) (>= (ite false var17; var21;) (ite false var9; var15;)))) 16(ite (and (< (+ var8; var1;) (+ var6; var18;)) (and (> var6; var21;) (< var5; var21;))) 5(ite (and (<= var3; var21;) (and (<= var21; var5;) (not (= var5; var10;)))) 4(ite (< var21; var5;) 1(ite (and (>= var21; var18;) (or (not (not true)) (< var17; var10;))) 18(ite (and (>= var21; var11;) (<= var14; var21;)) 14(ite (and (< var3; var17;) (and (<= var3; var20;) (and (> var21; var7;) (and (> var21; var9;) (and (<= (ite (or (or (< (- (+ var17; (ite false var6; var21;)) var5;) var12;) false) (or (or (> var21; var7;) (or (<= var3; var20;) false)) false)) (+ var20; -2) (ite false var3; var9;)) var20;) (and (> var21; var11;) (and (> (ite false var5; var21;) var7;) (and (< var18; var19;) (not false))))))))) 13 6)))))))))))))))))))),2294
src\main\resources\benchmarks\fg_array_search_2.sl,true,1,(ite (and (> var3; var1;) (<= (+ var3; 0) var2;)) 1(ite (< var1; var3;) 2 (- 1 1))),83
src\main\resources\benchmarks\fg_array_search_20.sl,true,54,(ite (and (>= var21; (ite false var16; var11;)) (> var12; var21;)) 11(ite (> var21; var20;) 20(ite (and (< var10; var21;) (< (- var21; var12;) (* 0 var16;))) (+ 1 9)(ite (and (or (and (not (< (ite (or (and (<= var14; var13;) (> (* -1 var16;) (* -16 var13;))) (< var8; var21;)) (* -11 var21;) (* 7 (- var21; var4;))) (ite (<= var6; var9;) (* -16 var13;) (ite true var13; -1)))) (> var3; var8;)) (< (* 1 var9;) var21;)) (> var11; var21;)) 9(ite (>= (ite (>= var21; var8;) (- var12; var21;) (- var5; var16;)) (ite (< var16; var14;) (ite false var13; var1;) (* 0 var6;))) 8(ite (and (> var8; var21;) (< var7; var21;)) 7(ite (and (not (< var21; var6;)) (< var21; var11;)) 6(ite (and (> (* 0 (- 4 (+ var11; var6;))) (- var5; var21;)) (>= var6; var21;)) 5(ite (and (>= var4; var21;) (< (ite true var3; var1;) (ite false var16; var21;))) 3(ite (and (>= var21; (ite (= var9; var14;) var7; var5;)) (< var21; var13;)) 12(ite (> (ite (or true (>= var21; var2;)) var1; var17;) var21;) (- 1 1)(ite (and (<= (+ (ite true var21; var3;) (- var2; var15;)) var2;) (<= var14; var21;)) 14(ite (> var2; var21;) 1(ite (<= var19; var21;) 19(ite (and (<= var17; var21;) (< (+ var21; (+ (- var18; var11;) (ite true var8; var7;))) (+ (- var18; var11;) (+ (- var18; var11;) (+ (* 1 var11;) (ite true var8; var7;)))))) 17(ite (and (<= var8; var21;) (>= (* 0 var16;) (- var21; var14;))) 13(ite (and (> (- (- var18; var21;) (* 0 var4;)) (* 0 var4;)) (and (<= var16; var21;) (and true true))) 16(ite (and (< var21; var10;) (>= var21; var3;)) 4(ite (and (<= var21; var3;) (and (< (* 0 var17;) (- var19; (* 1 var3;))) (and (> var3; var21;) (and (<= var21; (* 1 var3;)) (and (<= var21; var21;) (not (and true false))))))) 2(ite (and (< var7; var21;) (<= var21; var18;)) 15 18)))))))))))))))))))),1760
src\main\resources\benchmarks\fg_array_search_3.sl,true,2,(ite (and (< var4; var2;) (< var1; (ite false var1; var4;))) 1(ite (<= var3; var4;) 3(ite (< var1; var4;) 2 (- 1 1)))),118
src\main\resources\benchmarks\fg_array_search_4.sl,true,3,(ite (and (and (> var5; var1;) (<= var5; var5;)) (<= var5; var2;)) 1(ite (> var5; var4;) 4(ite (not (<= var5; var3;)) 3(ite (> var5; (+ 1 var1;)) 2 (- 1 1))))),159
src\main\resources\benchmarks\fg_array_search_5.sl,true,4,(ite (and (< var6; var2;) (>= (+ var6; 0) (ite true var1; var1;))) 1(ite (<= var5; var6;) 5(ite (<= var4; var6;) 4(ite (<= var3; var6;) 3(ite (< var2; var6;) 2 (- 1 1)))))),172
src\main\resources\benchmarks\fg_array_search_6.sl,true,4,(ite (and (<= var7; var2;) (< var1; var7;)) 1(ite (> var7; var6;) 6(ite (> var7; var5;) 5(ite (>= (- var7; var3;) (- var4; var3;)) 4(ite (not (not (< var3; var7;))) 3(ite (or (< var2; var7;) (and true false)) 2 (- 1 1))))))),224
src\main\resources\benchmarks\fg_array_search_7.sl,true,7,(ite (>= (ite true var2; var3;) (- (ite (or (> (- (ite true var8; var3;) var1;) (- var4; var3;)) (or (and false false) (or (or (= (+ -1 var2;) (ite true var8; var3;)) (and (and (<= var8; var2;) (> (- (- var3; var2;) var1;) (- var3; var2;))) (> var1; (- var3; var2;)))) (and (and (<= var8; var2;) (> (- var2; var1;) (- var2; (ite true var8; var3;)))) (or (<= var6; var3;) (and (<= var8; var2;) (> (- (ite false var3; var5;) var1;) (- var3; var2;)))))))) var8; var4;) (- 0 1))) 1(ite (< var7; var8;) 7(ite (not (< var8; var6;)) 6(ite (>= var8; var5;) 5(ite (>= (ite false var2; var8;) var4;) 4(ite (>= var8; var3;) 3(ite (> (+ (- var8; var6;) var6;) var1;) 2 (- 1 1)))))))),671
src\main\resources\benchmarks\fg_array_search_8.sl,true,9,(ite (and (> var2; var9;) (or (< (- var6; var2;) (- var1; var4;)) (not (or (< (ite (<= var9; var2;) (- (* -1 (+ (- (- var1; var1;) var2;) (- var9; var2;))) (- var9; var3;)) (+ var2; var5;)) var2;) (<= (ite (>= var8; var6;) (+ (- var3; var1;) (+ (* 1 (- var3; var6;)) (- var9; var3;))) (- var1; var5;)) (* 1 (- var3; var6;))))))) 1(ite (>= var9; var8;) 8(ite (<= var7; var9;) 7(ite (< var6; var9;) 6(ite (<= var5; var9;) 5(ite (> var9; var4;) 4(ite (> var9; var3;) 3(ite (> var9; var2;) 2 (- 1 1))))))))),503
src\main\resources\benchmarks\fg_array_search_9.sl,true,8,(ite (and (< var10; var2;) (< (- (+ (- var6; -1) (+ var1; var7;)) (- (+ var7; 0) -1)) (+ var10; var6;))) 1(ite (< var9; var10;) 9(ite (< var8; var10;) 8(ite (> var10; var7;) 7(ite (<= var6; (ite (> var9; var6;) var10; var2;)) 6(ite (not (>= var5; var10;)) 5(ite (<= var4; var10;) 4(ite (> var10; var3;) 3(ite (or (<= (ite false var4; var2;) (ite false var7; var10;)) (and (< var2; var1;) (or false false))) 2 (- 1 1)))))))))),425
src\main\resources\benchmarks\fg_array_sum_10_15.sl,true,882,(ite (<= (* 8 (ite true 2 var10;)) (+ var1; var2;)) (+ var1; var2;)(ite (>= (* -3 (+ var2; var3;)) (* -3 (+ (+ (+ var2; var2;) (+ var3; -8)) (+ var3; -8)))) (+ var2; var3;)(ite (> (+ (* 0 (* -1 var3;)) (+ var3; var4;)) (ite true 15 var8;)) (+ var3; var4;)(ite (<= (* 2 (- (ite true 0 var1;) (+ var5; var4;))) (ite (= (+ var5; 1) (+ (+ (* 1 (* -5 1)) (+ (* 1 (* -5 1)) (+ var4; var5;))) (ite false var7; var4;))) var6; (- (+ (* 1 (* -5 1)) (+ (* -5 1) (+ (* 1 (* -5 1)) (+ (* 0 var5;) (* 1 var1;))))) (* 1 (+ var1; 17))))) (+ var4; var5;)(ite (and (> 0 (+ (* 1 (- (* 0 var8;) (+ var5; var6;))) 3)) (and (> var6; var4;) (and (> (ite (or false false) (+ var5; var6;) (- var1; 0)) (- var1; (+ var5; var6;))) (<= (- (* 0 var5;) (ite false var10; var5;)) (ite (not false) (+ -16 var6;) (- var3; (+ var4; var3;))))))) (+ var5; var6;)(ite (and (> var6; (ite (and false true) (- var7; (ite (< 1 (ite (= (* 11 var2;) var2;) var9; var3;)) var1; var3;)) (- 7 var7;))) (and (< var5; var7;) (and (<= (* 9 (+ -3 4)) (- (+ var6; -3) (ite false (* -13 var2;) (ite (or (<= (* -13 var2;) var3;) (or (< (ite (or (< (- var9; (- 0 var2;)) (* -1 var2;)) (> (* -1 var2;) var2;)) (ite true (- var2; var7;) var9;) (* -1 var3;)) (* -13 var2;)) (or (< var3; (* -13 var2;)) (or (< (- 0 var2;) (* -13 (- (* -1 var2;) var7;))) (> (* -1 var3;) var2;))))) (ite true (- (+ -3 4) var7;) var9;) (* -1 var3;))))) (and (= var3; (* 1 var3;)) (and (= (* 1 var3;) (* 1 var3;)) (and (= (- var5; var5;) (- var5; var5;)) (and (>= var7; var7;) (and (= var2; var2;) (< (ite (< (ite (not false) (* 0 var7;) (ite true 1 var7;)) -14) (* 0 var7;) (ite true 1 var7;)) (+ (* 1 -14) (+ var6; var7;))))))))))) (+ var6; var7;)(ite (and (> var8; var6;) (and (< var6; var8;) (and (< 8 (+ (ite true var8; var5;) (+ var7; (* 0 var4;)))) (and (<= var2; var2;) (and (> (ite true 1 var1;) (* 0 (* 16 (ite (> var6; var4;) (- var5; var7;) (- var10; var2;))))) (and (= var6; var6;) (and (= (ite true var2; var5;) var2;) (and (> 0 -1) (<= (- 16 var7;) (ite true var8; var8;)))))))))) (+ var7; var8;)(ite (and (<= var9; (ite true var9; var10;)) (and (>= 0 -1) (and (> (- 6 var9;) (- (- (ite true -10 var5;) var9;) (* -1 (ite (and false true) (- var5; (+ var9; (+ var8; var10;))) (+ var9; var10;))))) (and (>= var9; var9;) (or (>= (- (+ -12 (- 11 var9;)) -15) var8;) (or (or (= (+ (+ (ite true var8; var9;) (ite (not (or (or (>= (- 11 var9;) (- (+ -12 (- 11 var9;)) -15)) false) (<= var9; var9;))) (ite (not (< var10; var1;)) (+ var5; var3;) var9;) (+ -12 11))) (* -8 (* 0 var9;))) (- (+ -12 (- 11 var9;)) -15)) (>= var10; var8;)) (and false true))))))) 0(ite (and (< var8; var10;) (and (= var10; var10;) (and (<= var8; var10;) (and (>= (- var10; var8;) (- var10; var8;)) (< (+ -9 -1) (* -6 (- (+ var9; var8;) (ite true 14 var9;)))))))) (+ var9; var10;) (+ var8; var9;)))))))))),2810
