Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_sum_10_5.sl,true,458,(ite (or (>= (+ var1; var2;) (* -1 -6)) (< (+ (* -1 (ite (or true true) (ite false var7; var7;) var2;)) (* -1 -6)) (* -1 (ite (or true true) (ite false var7; var7;) (+ var1; var2;))))) (+ var1; var2;)(ite (< (- (ite true 5 -12) (+ var2; var3;)) (ite (not false) (* 0 var3;) (- var7; var1;))) (+ var2; var3;)(ite (<= (* -19 (- (* -16 0) (ite false var7; 14))) (ite (or (and (< var2; var9;) (not true)) (< var2; var4;)) (+ (* 8 (* 8 (+ var4; var3;))) (ite (> (- var8; var2;) (- var5; var7;)) (+ (* 0 var5;) (- (* 0 var4;) (ite (<= (ite false var7; var1;) (- (+ var1; var2;) (ite false var4; var4;))) (- (ite (or (and (< var2; var9;) (not (> var6; var5;))) (> (ite true var4; var7;) (ite false var7; var1;))) (+ (* 8 (+ var4; var3;)) (ite false var7; 14)) (ite (> var1; (ite false var7; 14)) (+ (- var9; var9;) (+ var10; var1;)) var2;)) (- var2; var4;)) (ite true (* 17 (+ var4; var3;)) 1)))) (ite (and true false) (* 0 var5;) (- (* -16 0) (* 17 (+ var4; var3;)))))) (* 0 var3;))) (+ var3; var4;)(ite (and (> (+ (- var4; var8;) (+ var8; var5;)) (* 0 (- (+ var7; (ite (= (- (+ var8; -4) (* 0 (+ var6; (ite (= (- var2; var3;) (ite true var7; (- var3; 15))) (ite (= (* -13 var4;) (+ var4; var8;)) var8; (- var3; (* 7 var5;))) (- (- var4; var8;) (- var4; var8;)))))) (* 0 (- var4; var8;))) (+ (ite (and (>= (+ (- var9; var4;) (- var2; var3;)) (- var4; var8;)) (> (+ (- var4; var8;) (+ var8; var5;)) 0)) (+ var8; -4) (ite false var7; var1;)) (+ (ite (= var5; (- (+ (- var4; var8;) (+ var8; var5;)) (* 1 var9;))) (+ var8; -4) var1;) (+ var8; var5;))) (+ var3; var9;))) (* 0 (ite (not true) var1; (+ (- (ite false var1; var8;) (+ (ite (not (= var1; var2;)) (- (+ 17 var2;) (+ (ite (and true false) (- var3; var9;) (* -7 var5;)) (ite (not true) (- var3; var2;) (ite true var3; var6;)))) (+ var3; var9;)) (+ var8; var5;))) (+ (+ var8; -4) var5;))))))) (and (>= var9; var9;) (and (>= (* -1 (+ (ite false var7; var2;) (- (- (* -8 (* 0 (- var1; (ite (> var6; var6;) (- (* 0 var1;) var7;) (* 0 var4;))))) -2) -2))) (- (ite (> var6; var6;) (- (+ var2; var1;) var7;) (- var1; -2)) (+ (+ var4; var2;) (+ var1; var5;)))) (>= var6; (ite (not (not (< var7; var7;))) (- var7; (- (ite false var2; var1;) var6;)) var6;))))) (+ var4; var5;)(ite (and (< var4; var6;) (and (<= (ite true var4; var3;) (ite true var4; var3;)) (and (<= (ite false var5; var1;) (- var1; 0)) (< 1 (- (+ var6; var5;) 4))))) (+ var5; var6;)(ite (and (< var5; var7;) (and (<= var6; var6;) (and (and (< (- var10; var10;) (+ var6; var7;)) (>= (ite false var10; var7;) (- (* -2 (+ (* 0 (- (- var4; var7;) (- (+ (ite false (+ var4; var1;) var7;) var6;) (* -5 var8;)))) (+ var6; var7;))) (+ -18 var6;)))) (< (+ (ite false var5; 14) (+ (ite false var5; 14) (+ (* 0 var3;) (* 0 var3;)))) (* 10 (+ (ite false (+ var4; var1;) var7;) var6;)))))) (+ var6; var7;)(ite (and (> var8; (ite true var6; var10;)) (and (= (ite (and (> var2; var3;) true) (* 1 var2;) (ite false var8; var2;)) (ite false (* -16 var2;) (ite false var8; var2;))) (or (<= (- (+ var6; var7;) (+ var7; -2)) (+ (+ var6; var8;) (+ (+ var7; -2) -2))) (> var7; (ite true (+ (+ 1 var7;) (- (- var2; 0) var2;)) (+ var6; var8;)))))) (+ var7; var8;)(ite (and (> var9; var7;) (and (<= (ite true var10; var7;) var10;) (and (> (+ (+ var9; -3) var8;) (* 0 var5;)) (> (* 1 (+ (+ (ite true var9; var1;) var8;) (+ (ite (= var2; var1;) var1; var1;) (ite true -5 var7;)))) var1;)))) (+ var8; var9;)(ite (and (> var10; var8;) (and (= (* -5 var4;) (* -5 var4;)) (and (>= var1; var1;) (and (>= var6; var6;) (and (= var7; var7;) (and (<= var4; (ite false var8; var4;)) (>= (- (+ (+ (+ -18 -1) (+ (* -2 (* 0 var5;)) (- var5; (+ var9; var10;)))) (ite (or true false) (+ -18 -1) (+ var8; var9;))) (* 7 (+ (* -2 (* 7 0)) (- (* 0 (+ (* -15 (+ (* 0 (+ (+ (- (+ var9; var10;) (* 1 (+ var9; var10;))) (ite true var7; var5;)) (ite (> (* 7 (+ (* -2 (* 7 0)) (- (+ var8; var9;) (+ var9; var10;)))) (* 0 (ite (< (+ (* -15 (+ var9; var8;)) (ite false var5; var1;)) (ite false var5; var1;)) (+ 0 (+ var10; var3;)) (+ var1; var2;)))) var8; (* -3 (+ (+ (+ (+ -18 -1) (* -2 (ite true 0 var7;))) (ite (or true false) (ite (and (not (not true)) (> (* 0 (+ var8; var9;)) (ite false var5; var1;))) var7; var5;) (* 11 var7;))) (* -2 (* 0 var5;))))))) var8;)) (- var9; var2;))) (+ var9; var10;))))) (- var5; (+ var9; var10;))))))))) (+ var9; var10;) 0))))))))),4320
src\main\resources\benchmarks\fg_array_sum_2_15.sl,true,1,(ite (> var1; (ite (> var2; var2;) (- var2; -3) (- 15 var2;))) (+ var1; var2;) 0),81
src\main\resources\benchmarks\fg_array_sum_2_5.sl,true,1,(ite (or (>= (ite (> (* -1 var2;) (- var1; -1)) (* 0 (+ var1; 0)) (+ (ite false (- (* -5 (+ var1; var2;)) (* 6 var1;)) var2;) (+ -12 var1;))) (* -1 (- (+ var2; var1;) (ite false var2; -1)))) (= (* 1 (ite (<= -1 var2;) (- var1; 13) (ite true -1 var2;))) (- (ite (< var2; 9) (ite true var2; var2;) (+ var2; var1;)) (+ (- var1; 0) (- var1; var2;))))) (+ var1; var2;) 0),366
src\main\resources\benchmarks\fg_array_sum_3_15.sl,true,2,(ite (> (+ (+ var2; 1) (+ var1; -9)) (- (- 13 var1;) (+ -10 var2;))) (+ var1; var2;)(ite (< (- 15 var3;) var2;) (+ var2; var3;) 0)),131
src\main\resources\benchmarks\fg_array_sum_3_5.sl,true,2,(ite (< (- var2; (- (- -4 var2;) (ite false var2; var2;))) (* 1 (- (+ var1; -1) (* -4 var2;)))) (+ var1; var2;)(ite (<= (- 6 var3;) var2;) (+ var2; var3;) 0)),158
src\main\resources\benchmarks\fg_array_sum_4_15.sl,true,4,(ite (< (ite (<= (ite false var4; 12) (+ -1 var4;)) (* 0 (- 8 var2;)) (* 0 (- (* 0 var3;) (- var2; var1;)))) (+ var2; (+ (ite true -1 var4;) (+ (ite true -1 var4;) (+ var1; -13))))) (+ var1; var2;)(ite (and (<= 12 (+ var2; var3;)) (>= (+ var2; var3;) 16)) (+ var2; var3;)(ite (< 1 (- (ite (and false true) (* -17 var1;) (+ (ite true var3; var4;) (+ var4; var3;))) (+ (- var3; -14) (* 0 3)))) (+ var3; var4;) 0))),412
src\main\resources\benchmarks\fg_array_sum_4_5.sl,true,4,(ite (and true (<= 4 (+ (- (+ (* 1 (+ var2; -1)) -1) (* -1 (* 1 0))) var1;))) (+ var1; var2;)(ite (<= 6 (+ (+ var3; var2;) (* 0 var4;))) (+ var2; var3;)(ite (not (or (> (+ (+ (- 1 var3;) var3;) (ite true 16 18)) (* 3 (+ var3; var4;))) (or (and (>= var4; var3;) (< var4; var3;)) (and (> var3; var2;) (> var3; var3;))))) (+ var3; var4;) 0))),339
src\main\resources\benchmarks\fg_array_sum_5_15.sl,true,10,(ite (<= (- (- (* 1 var4;) var2;) (* 1 var4;)) (- (- var1; 16) (* -12 (ite false var5; 0)))) (+ var1; var2;)(ite (< (- (- (- 15 var3;) (+ var1; var2;)) (* 0 (ite (> var2; var1;) (- var2; var5;) (* 0 var5;)))) (* -1 var1;)) (+ var2; var3;)(ite (<= (* -8 (* 1 -2)) (+ var3; var4;)) (+ var3; var4;)(ite (<= (+ (- (+ -1 var4;) (+ 1 (+ var5; var4;))) (ite (not true) (+ 1 var4;) (+ var5; var4;))) (- 13 var5;)) 0 (+ var4; var5;))))),427
src\main\resources\benchmarks\fg_array_sum_5_5.sl,true,8,(ite (or (and (> (- (+ var1; -6) (* -4 var5;)) (* -5 (- var5; var5;))) (and (> (- var4; -7) (- var2; var3;)) (not (or true false)))) (or (>= (+ var1; -6) (- (ite true var3; 0) (+ var3; var2;))) (= (* 19 (- -9 (* 5 var1;))) 0))) (+ var1; var2;)(ite (< (* -1 var2;) (+ (+ var3; -6) (ite (< (+ var2; 0) (* 1 var2;)) (- (- var1; var1;) (+ var3; var2;)) (- (* 1 var4;) (+ -1 var4;))))) (+ var2; var3;)(ite (>= (* 0 var4;) (+ (+ (- var2; var4;) (* -1 var3;)) (- (ite true 6 -9) (ite true var2; var5;)))) (+ var3; var4;)(ite (>= 5 (+ var5; var4;)) 0 (+ var4; var5;))))),562
src\main\resources\benchmarks\fg_array_sum_6_15.sl,true,30,(ite (<= (- (+ (* -1 var1;) var5;) (+ (- var4; var4;) (ite true var5; var3;))) (+ (ite false (* -1 (+ var1; var4;)) (ite true var2; var3;)) (- (* 0 var2;) (ite true 16 var1;)))) (+ var1; var2;)(ite (< (- 1 (- var3; 14)) var2;) (+ var2; var3;)(ite (and (>= (- (ite (= (* 0 (- (- 1 var3;) (- (* 0 var2;) (- var2; var4;)))) (ite (= var3; var2;) var1; var4;)) (- (ite false (+ (ite (and true true) (* -6 var5;) (ite (>= -9 var2;) (- (* -2 (- var4; var3;)) (- var4; var4;)) (ite true var5; -15))) var2;) -1) (+ (+ (* 1 var4;) (- (- 1 var3;) (- (ite false 1 (* 0 var2;)) (- var2; var4;)))) var1;)) (* -1 (ite true var1; (ite true -1 var3;)))) (- var2; var4;)) (- 1 var3;)) (and (>= (+ var3; var4;) (* 0 var2;)) (< (- 9 var4;) (+ -6 var3;)))) (+ var3; var4;)(ite (and (> (* 10 (+ (+ var3; var4;) (- var5; var3;))) (* 1 (+ (* 0 (* 0 (- (ite (< (ite (> var4; var6;) (+ (+ var3; var4;) (- var5; var3;)) (- var5; 1)) (+ var3; var3;)) (* 0 var3;) (* 8 var5;)) 6))) (- (ite false var1; 5) (+ var5; var4;))))) (and (<= (* 0 (- (+ var2; 0) (- var4; var6;))) (* 0 (- var2; var6;))) (> (- (- (+ var4; var1;) (- 1 var3;)) (+ (- var1; var6;) (- var6; var4;))) (ite (or (or true true) (>= var4; var3;)) (+ (- var3; -14) (- var4; var5;)) (* -9 (+ var2; var2;)))))) (+ var4; var5;)(ite (and (< var4; var6;) (<= (ite (or true (or false false)) (+ (- 7 var5;) (- 0 var6;)) (ite (> var6; 8) (- (+ (* 1 var6;) (- var1; var4;)) var2;) (* -1 var2;))) (+ (* 0 (+ var4; var5;)) (- (ite false var1; var4;) (+ 9 var4;))))) (+ var5; var6;) 0))))),1513
src\main\resources\benchmarks\fg_array_sum_6_5.sl,true,39,(ite (< (- 4 var2;) (+ -1 var1;)) (+ var1; var2;)(ite (>= (+ (ite false var5; -9) (ite false var5; -9)) (- (* -6 (+ (+ var3; -1) var2;)) (ite (< var1; var3;) (- (- (+ (ite false var5; -9) (ite false 2 var3;)) var6;) (- var3; var6;)) (ite false var5; -9)))) (+ var2; var3;)(ite (< 5 (- (* -6 (- var6; var6;)) (- (- 0 var3;) (ite true var4; var2;)))) (+ var3; var4;)(ite (> (+ (+ (+ var3; var4;) (- var5; var3;)) (* 0 -16)) (ite (and true true) 5 var2;)) (+ var4; var5;)(ite (<= (* -18 (* -4 -5)) (* -11 (* 8 (- (+ var6; var5;) 1)))) 0 (+ var5; var6;)))))),554
src\main\resources\benchmarks\fg_array_sum_7_15.sl,true,47,(ite (not (not (or (> (+ -15 var1;) (- (* 0 -4) var2;)) (<= (ite false var2; 1) (* 0 var5;))))) (+ var1; var2;)(ite (< (+ (- 0 -6) (+ -1 var1;)) (+ var2; (+ (- var1; 0) (+ var3; -10)))) (+ var2; var3;)(ite (> (+ var3; var4;) (ite true 15 var6;)) (+ var3; var4;)(ite (> var4; (- 15 var5;)) (+ var4; var5;)(ite (and (>= var6; var4;) (and (>= var1; var1;) (and (< var4; var6;) (and (> (+ (+ var5; var6;) (ite (and (> (+ var5; var6;) (+ (* 0 var6;) 14)) true) (ite true -1 (ite true var3; var5;)) (* 4 0))) (+ (* 0 var6;) 14)) (< var2; (+ (ite false var3; var6;) (+ var2; var5;))))))) (+ var5; var6;)(ite (> (- (- 1 var7;) (- (- var6; 9) (- 6 (ite true var7; var7;)))) (* -1 var7;)) 0 (+ var6; var7;))))))),702
src\main\resources\benchmarks\fg_array_sum_7_5.sl,true,710,(ite (and (<= 5 (+ (ite false var5; var1;) (ite true var2; var3;))) (and (>= var2; var2;) (and (= var7; var7;) (<= (- (- (- 6 var1;) (* 0 (- (* 0 var4;) (ite (= (* -19 var7;) (- var2; var1;)) (* -11 (* -15 var1;)) (* 13 (ite true var4; var7;)))))) var3;) (ite true (- (- var2; var3;) (- var3; var3;)) (* 14 var7;)))))) (+ var1; var2;)(ite (and (< (ite false var2; -3) (+ (+ var2; -1) var3;)) (and (< (ite false 18 1) (+ (+ var2; (ite false var2; -3)) var3;)) (and (< (* 0 var4;) (+ (+ var2; -1) var3;)) (and (<= var1; var1;) (and (<= (+ var2; var1;) 19) (and (>= (+ 0 var3;) (+ var1; 1)) (<= (- 6 (+ (* 0 var1;) var3;)) (+ 0 var2;)))))))) (+ var2; var3;)(ite (and (> var4; (ite (= var5; var3;) var3; (ite true var2; var6;))) (and (> (* 1 var3;) (* -1 var4;)) (and (<= 4 (- var4; (* -1 var3;))) (or (< (ite true (* 1 (- 11 (+ var4; var3;))) (* 1 (- 11 var5;))) (ite (< (ite true var6; var4;) (ite true var6; var1;)) (* -9 (+ var1; var1;)) (ite (or false false) (+ (* -9 (+ var1; var1;)) var6;) (+ var4; var3;)))) (or (or false false) (or false false)))))) (+ var3; var4;)(ite (and (> (+ var5; var4;) (+ (* 0 (+ var3; var2;)) 1)) (and (> (ite false var1; var4;) (- 4 var5;)) (>= (- (- (+ var4; var5;) (- var2; var4;)) (+ (- var3; var6;) (- var6; var5;))) (+ (+ (- var5; var3;) (* 6 1)) (ite (or (> var5; var3;) (> (+ 1 (- (- (+ var4; var5;) (- var2; var4;)) (+ (- var3; var6;) (- var6; var5;)))) (- var3; var3;))) (- var4; var2;) (ite false var2; var4;)))))) (+ var4; var5;)(ite (and (< (- var4; var6;) (* 0 (* -6 2))) (and (>= (* 0 var6;) -1) (and (< (- (* 16 (- var4; var6;)) (* 0 var2;)) (ite (not false) (* 0 var4;) (+ 1 var3;))) (<= (+ (+ (- (- var4; var5;) (+ var6; var4;)) (ite (or false true) (ite false var3; 3) (ite true var3; var2;))) (ite (or false true) (ite false var3; 3) (ite true var3; var2;))) (ite (>= (* 0 (ite false var2; var6;)) (ite (> var3; var3;) (ite false var5; 5) (* -9 var6;))) (- (ite (< var1; var1;) var5; (- var6; 1)) (+ (* 0 var4;) (- var6; 1))) (* 0 (* -1 var1;))))))) (+ var5; var6;)(ite (and (>= var7; var7;) (and (= var2; var2;) (and (<= var5; var5;) (<= (ite (> (ite false 1 var6;) (- -18 var7;)) (- (* 8 -5) (* 19 1)) (+ (* -1 -11) (* 0 var4;))) (* -11 (+ (ite false 0 var7;) (ite false (- var7; 0) var6;))))))) 0 (+ var6; var7;))))))),2272
src\main\resources\benchmarks\fg_array_sum_8_15.sl,true,149,(ite (< (* -3 (+ (- (- (+ (- var2; 19) (+ var2; -14)) 19) 19) (ite true var1; (+ 0 var3;)))) (- (* 11 var1;) (+ (- 9 var2;) (* -7 var2;)))) (+ var1; var2;)(ite (> var3; (- (ite false -1 15) var2;)) (+ var2; var3;)(ite (>= (ite (or (< 1 var4;) (or true true)) (* 0 (- var8; var4;)) (+ var1; var7;)) (* -19 (+ (+ var4; var3;) (ite false 18 -16)))) (+ var3; var4;)(ite (>= var5; (+ (+ 16 (- var1; var4;)) (- (* 0 var3;) (ite true var1; var4;)))) (+ var4; var5;)(ite (>= (+ -12 var6;) (+ (ite (and true false) (* 0 (- (+ var3; 4) (ite false var3; 17))) (+ var3; 4)) (- (* -1 var3;) (* 1 var5;)))) (+ var5; var6;)(ite (and (<= (* 3 1) (+ var7; var6;)) (and (>= (ite (>= var4; var6;) (- var8; var8;) (* 0 var3;)) (* 0 -3)) (and (>= (+ var2; var5;) (+ var2; var5;)) (and (<= var1; var1;) (<= (+ (* -18 -8) (+ var7; var6;)) (- (+ (- (- var6; var6;) (- var6; var6;)) (* 10 (+ var7; var6;))) (* 0 var8;))))))) (+ var6; var7;)(ite (and (>= var8; var6;) (<= 16 (+ var7; var8;))) (+ var7; var8;) 0))))))),991
src\main\resources\benchmarks\fg_array_sum_8_5.sl,true,155,(ite (> (+ (+ (+ (- (ite false var7; var1;) (- 1 var1;)) (+ var1; var2;)) var2;) (+ (* 0 var3;) (- (+ var2; -9) (+ var1; var2;)))) (* 0 var7;)) (+ var1; var2;)(ite (<= (* -7 (+ (- var3; 0) (+ (* 3 0) (ite false 9 var2;)))) (ite (not false) (ite (>= (* 0 (+ var3; var8;)) 1) (+ (- var5; var3;) (- var5; var4;)) (* -10 4)) (- (ite true var7; var4;) (- var5; var1;)))) (+ var2; var3;)(ite (< (* 0 1) (+ (+ var4; var3;) -5)) (+ var3; var4;)(ite (and (>= var3; var3;) (and (>= 8 0) (< 1 (+ (ite false var4; -4) (+ var5; var4;))))) (+ var4; var5;)(ite (and (> var6; var4;) (<= (* -12 -1) (ite (and true true) (+ (+ var5; var6;) (ite (>= var6; var2;) (+ var5; var6;) (+ var5; var6;))) (ite (>= var5; var5;) (+ -14 var8;) (* -12 var1;))))) (+ var5; var6;)(ite (and (> var7; var5;) (and (> (+ var7; var6;) 1) (and (> (+ var6; var7;) 1) (and (< (+ var3; var2;) (+ var6; var7;)) (<= (* 18 (ite false var3; 0)) (+ (* 1 var2;) (+ (+ (- var6; var2;) (* 2 var7;)) (* 1 (+ -11 var6;))))))))) (+ var6; var7;)(ite (and (<= var4; var4;) (>= (- (- (ite true 3 var4;) (* -14 (- (ite true 3 var4;) (+ (+ var8; var7;) (ite false 1 (* 0 var3;)))))) (+ var8; var7;)) (* -14 (ite true 3 var4;)))) 0 (+ var7; var8;)))))))),1195
src\main\resources\benchmarks\fg_array_sum_9_15.sl,true,194,(ite (>= (+ -4 var1;) (- 12 var2;)) (+ var1; var2;)(ite (< (+ (+ var3; var2;) (+ (+ (ite (not true) (ite true var4; 1) (ite true var2; var1;)) (- (ite true 6 var6;) (* -1 var3;))) (* -3 -18))) (+ (* 7 (+ var3; var2;)) (* 16 -1))) (+ var2; var3;)(ite (and (< var2; var4;) (and (> (+ var4; var3;) (* 0 (- var4; (* 0 var2;)))) (and (> (+ var4; var3;) (* 0 (- var4; (* -12 (* -12 (+ var2; var2;)))))) (and (< (ite (and (or (< (ite (< (ite (and (> var4; (- var2; var3;)) (< var2; var4;)) (- var2; (ite (or (< (+ (ite (and (> var4; (- var2; -1)) (< var2; var4;)) (ite (> (+ var4; var3;) (* 0 (- var4; (* 0 var2;)))) var7; 1) (* 0 var7;)) var4;) (ite (not (not true)) (* -12 (+ var2; var2;)) (ite true var4; var2;))) (< var2; var4;)) -10 var3;)) (+ var3; var4;)) (* 7 (+ var4; var3;))) -10 var3;) (ite (not (not true)) (* -12 (+ var2; var2;)) (ite true var4; var2;))) (< var2; var4;)) (< (+ var3; var4;) (- var4; (ite true var8; var3;)))) (ite false var7; 1) (* 0 (ite false var7; 1))) (+ var4; var3;)) (> (+ (ite (> (* -14 var2;) (* -14 var2;)) (* 1 (ite (> (ite false var7; var3;) (* -14 var2;)) (* 0 (- 0 var2;)) (- var3; (ite false var9; 14)))) (- var3; (ite false var9; (ite false var9; 14)))) (+ var4; -1)) (* 0 var7;)))))) (+ var3; var4;)(ite (>= (+ (* 4 (+ (- -1 6) (+ var5; var4;))) var3;) (- (+ var4; var5;) (- (* -13 (- (* 0 var1;) -5)) (- (* -3 (+ var5; var4;)) (* -1 var3;))))) (+ var4; var5;)(ite (< 1 (+ (+ (* -13 1) (+ var6; var5;)) (* 1 -1))) (+ var5; var6;)(ite (and (>= var6; (* -1 var7;)) (and (or (> var7; var5;) (< (* 0 (+ var5; (* -1 var5;))) (+ var6; var6;))) (and (> var7; var5;) (< (* 0 (+ var5; (+ var1; var1;))) (+ (+ -15 var7;) var6;))))) (+ var6; var7;)(ite (and (< var6; var8;) (>= (- var8; 11) (+ (* 0 (+ var6; (- (+ (ite false var3; var4;) (ite (or (> var2; var2;) (<= var4; var8;)) (* 0 (+ var4; (+ var6; var5;))) (* -17 (* 4 var7;)))) (ite (or true false) (- var1; var8;) (- var8; 11))))) (- (+ (* 0 (* 0 var7;)) (ite (or (or (or true false) (< (- var9; (* 0 var1;)) var5;)) (<= (+ (- var6; var6;) (* 0 var9;)) var8;)) (* 0 (ite (or (> var2; var2;) (<= var4; var8;)) (* 0 var7;) (* -17 (* 4 var7;)))) (* -17 (* 4 var7;)))) (ite (or true false) (- (+ (ite false var2; 6) var7;) 11) (* -15 var7;)))))) (+ var7; var8;)(ite (>= (ite false var2; 15) (+ var8; var9;)) 0 (+ var8; var9;))))))))),2315
src\main\resources\benchmarks\fg_array_sum_9_5.sl,true,643,(ite (< (- (- (* -3 var1;) (+ var2; -6)) (ite (= (+ var2; -6) (- (ite (= var1; (+ var2; -6)) var1; (ite false var4; 1)) var1;)) var2; (+ (+ var2; -6) (ite false var4; 1)))) (+ var2; -6)) (+ var1; var2;)(ite (and (<= var9; var9;) (>= (+ (- var2; 9) (- (+ var2; (+ (+ (- var2; 9) var1;) (ite true var3; (ite true (- var3; var1;) var5;)))) (* 1 0))) (- (- var1; var3;) var3;))) (+ var2; var3;)(ite (and (>= (+ var4; var3;) (* 0 var3;)) (and (<= (- var2; var4;) -1) (and (< (+ var4; -4) var4;) (> (ite false var4; var4;) (ite (> (* 1 (* 0 (ite (< (+ (+ var3; var2;) (* -1 var2;)) (* -1 var2;)) (ite false var4; var3;) var3;))) (- (ite false var4; var3;) var3;)) (- (* 10 (+ var3; (+ var3; var2;))) (- var2; var7;)) (+ (* 1 11) (- (* -2 var3;) (ite false var4; var4;)))))))) (+ var3; var4;)(ite (and (< (- (ite (not true) (+ var9; var7;) (+ var2; var3;)) var4;) var5;) (and (< (- (+ var2; var1;) var4;) var5;) (and (<= (* -1 var5;) var4;) (> (+ (+ (ite false 14 var9;) (ite true var5; var8;)) (+ (+ var4; var5;) 2)) (+ (ite (not false) (- 0 var3;) (+ (+ (ite false 14 var9;) (ite true var5; var8;)) var9;)) (- (+ var3; 12) (- var4; var9;))))))) (+ var4; var5;)(ite (and (< var4; var6;) (and (> var6; var4;) (and (>= (+ var5; var6;) (* 0 (ite (not (= (+ var5; var6;) (+ (ite true var9; var8;) (+ var5; var6;)))) (+ var7; var2;) (ite false var8; var9;)))) (and (>= (* 1 (+ var5; var6;)) (* 0 (* 2 var1;))) (< (- (ite false (ite (or false false) (* 0 var3;) (+ var3; var2;)) (- (ite false var8; -1) (ite true var5; var5;))) (ite false var5; -6)) var6;))))) (+ var5; var6;)(ite (and (> var7; var5;) (and (>= var7; var7;) (and (>= (+ (ite false var6; var7;) (- var6; var5;)) (- (* 0 var3;) (ite true var5; var3;))) (> var7; (+ (+ (- -1 var6;) 3) 3))))) (+ var6; var7;)(ite (and (< var6; var8;) (and (<= var1; var1;) (and (>= var9; var9;) (and (<= (- var7; var7;) (+ (* 0 (+ var1; var4;)) (* 0 (+ var2; (ite (>= -1 var4;) (* 18 var7;) (* -3 var5;)))))) (and (> (* -1 -4) (* 0 (+ var2; (+ var3; (+ (ite (>= -1 var4;) 0 var3;) var2;))))) (<= (+ (* 1 (ite false var8; 3)) (- (ite false var2; 0) (- var7; var2;))) (ite (= (- var4; var7;) (- (+ var7; 8) (- var4; -7))) (ite (>= var1; var9;) (* 11 (* 8 (ite true var7; var7;))) (+ var3; 8)) (- (+ var8; var2;) (ite false var8; 3))))))))) (+ var7; var8;)(ite (and (<= var8; var8;) (> 4 (- (+ var8; var9;) 2))) 0 (+ var8; var9;))))))))),2367
